PacketCounter,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
48406,-2.125102,-9.139221,-2.489757,-0.239127,0.180262,-0.109562,0.005391,0.001610,-0.007831,0.275146,0.571533,0.324463,-0.021255,-0.091391,-0.024900,1.000000,0.000027,0.000008,-0.000039,0.583138,-0.692818,0.381874,-0.184732,-104.849898,10.917724,-49.315677,0.640092,-0.744587,-0.189399,-0.313690,-0.028245,-0.949105,0.701342,0.666927,-0.251649
48407,-2.112658,-9.141054,-2.457014,-0.208291,0.192659,-0.118431,0.002622,-0.000825,-0.004666,0.276855,0.568115,0.322510,-0.021129,-0.091410,-0.024571,1.000000,0.000013,-0.000004,-0.000023,0.583158,-0.692808,0.381858,-0.184738,-104.846675,10.917219,-49.314128,0.640113,-0.744571,-0.189391,-0.313644,-0.028222,-0.949121,0.701343,0.666946,-0.251596
48408,-2.140624,-9.098861,-2.425961,-0.217311,0.232111,-0.160966,-0.001243,0.000903,-0.010274,0.276611,0.573730,0.319580,-0.021411,-0.090988,-0.024259,1.000000,-0.000006,0.000005,-0.000051,0.583171,-0.692790,0.381878,-0.184722,-104.845793,10.920858,-49.314961,0.640094,-0.744572,-0.189453,-0.313673,-0.028162,-0.949113,0.701347,0.666948,-0.251578
48409,-2.122862,-9.139801,-2.489538,-0.238198,0.178075,-0.109499,-0.003757,-0.003549,-0.011782,0.277344,0.573486,0.324707,-0.021234,-0.091397,-0.024894,1.000000,-0.000019,-0.000018,-0.000059,0.583169,-0.692815,0.381834,-0.184727,-104.845733,10.916821,-49.310817,0.640157,-0.744535,-0.189384,-0.313627,-0.028234,-0.949126,0.701311,0.666986,-0.251581
48410,-2.125494,-9.197248,-2.472714,-0.209952,0.192427,-0.058699,-0.001063,-0.002742,-0.015697,0.277588,0.573730,0.323975,-0.021262,-0.091971,-0.024727,1.000000,-0.000005,-0.000014,-0.000078,0.583187,-0.692810,0.381822,-0.184713,-104.843773,10.918122,-49.308382,0.640186,-0.744505,-0.189406,-0.313616,-0.028208,-0.949131,0.701290,0.667021,-0.251547
48411,-2.101846,-9.191013,-2.480303,-0.203278,0.170119,-0.067221,0.004499,-0.001716,-0.017739,0.286377,0.573242,0.322510,-0.021026,-0.091908,-0.024805,1.000000,0.000022,-0.000009,-0.000089,0.583204,-0.692820,0.381756,-0.184758,-104.839010,10.910527,-49.304386,0.640254,-0.744479,-0.189276,-0.313473,-0.028270,-0.949176,0.701291,0.667047,-0.251475
48412,-2.090279,-9.208794,-2.466258,-0.180700,0.170838,-0.056061,0.000124,0.004045,-0.013999,0.267578,0.575439,0.321045,-0.020910,-0.092086,-0.024662,1.000000,0.000001,0.000020,-0.000070,0.583217,-0.692802,0.381770,-0.184756,-104.837373,10.912590,-49.305617,0.640234,-0.744488,-0.189311,-0.313476,-0.028218,-0.949177,0.701308,0.667039,-0.251446
48413,-2.117613,-9.166700,-2.435463,-0.190569,0.211245,-0.098614,-0.002100,0.006111,-0.012504,0.282471,0.568115,0.329346,-0.021183,-0.091666,-0.024353,1.000000,-0.000010,0.000031,-0.000063,0.583201,-0.692814,0.381751,-0.184800,-104.837374,10.906756,-49.306822,0.640231,-0.744516,-0.189211,-0.313414,-0.028285,-0.949195,0.701339,0.667005,-0.251451
48414,-2.116341,-9.166809,-2.436158,-0.189687,0.209917,-0.098568,-0.010530,0.004864,-0.012336,0.282227,0.571777,0.316650,-0.021170,-0.091668,-0.024356,1.000000,-0.000053,0.000024,-0.000062,0.583171,-0.692824,0.381786,-0.184788,-104.842324,10.908549,-49.309943,0.640186,-0.744546,-0.189242,-0.313495,-0.028303,-0.949168,0.701343,0.666971,-0.251531
48415,-2.094852,-9.175910,-2.463621,-0.192197,0.177024,-0.087109,-0.013441,-0.000831,-0.010673,0.269287,0.561768,0.322998,-0.020953,-0.091760,-0.024630,1.000000,-0.000067,-0.000004,-0.000053,0.583130,-0.692872,0.381763,-0.184780,-104.848134,10.904757,-49.307511,0.640226,-0.744529,-0.189177,-0.313524,-0.028432,-0.949154,0.701294,0.666985,-0.251631
